,date_time,F_actual,OPmode,OPstate,RPM_actual,currenttoolnum,cuttingTime,cycletime,executionFlag,feedF,feedratio,inspectionData,line_name,machine_num,operatingTime,poweronTime,shop_name,spindle_load,spindle_temp,spindleratio,tool_current_life_01,tool_current_life_02,tool_current_life_03,tool_current_life_04,tool_current_life_05,tool_current_life_11,tool_current_life_12,tool_current_life_13,tool_current_life_14,tool_current_life_15,tool_preset_life_01,tool_preset_life_02,tool_preset_life_03,tool_preset_life_04,tool_preset_life_05,tool_preset_life_11,tool_preset_life_12,tool_preset_life_13,tool_preset_life_14,tool_preset_life_15,workcount,x_pos,y_pos,z_pos
447,20191027053019.848,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,20191027053019.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299701.0,-227094.0,126000.0
449,20191027053019.926,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,20191027053019.957,,,,,,,,,,,,,,,,,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,
451,20191027053019.989,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,20191027053020.020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299701.0,-227094.0,126000.0
453,20191027053020.051,,,,176.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,20191027053020.082,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,20191027053020.114,6857.0,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,
456,20191027053020.176,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,20191027053020.192,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,20191027053020.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299701.0,-227094.0,34000.0
459,20191027053020.270,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,20191027053020.301,,,,,,,,,,,,,,14567664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,20191027053020.317,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
462,20191027053020.348,,,,,,,,,,,,,,,80112600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,20191027053020.379,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,20191027053020.410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299701.0,-227094.0,17086.0
465,20191027053020.457,,,,,,21908563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,20191027053020.473,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,20191027053020.504,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,16797.0,,,
468,20191027053020.520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,,,,,,
469,20191027053020.535,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,20191027053020.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,,,,,,,,,,,,
471,20191027053020.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300515.0,-230794.0,0.0
472,20191027053020.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,
473,20191027053020.614,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,20191027053020.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,
475,20191027053020.660,,,,,,,,,,,,,,,,,363.0,,,,,,,,,,,,,,,,,,,,,,,,,,
476,20191027053020.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,
477,20191027053020.707,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,20191027053020.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,
479,20191027053020.770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308819.0,-268541.0,-8200.0
480,20191027053020.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
481,20191027053020.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
482,20191027053020.864,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,20191027053020.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
484,20191027053020.910,,,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,
485,20191027053020.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
486,20191027053020.957,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,20191027053020.973,,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,,,,,,,,,,,,,
488,20191027053021.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308819.0,-268541.0,-178550.0
489,20191027053021.020,,,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,,,,,,,,,,,,
490,20191027053021.035,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,20191027053021.129,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,,,
492,20191027053021.145,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
493,20191027053021.176,,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,,
494,20191027053021.192,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,20191027053021.207,,,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,
496,20191027053021.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308997.0,-268433.0,-222980.0
497,20191027053021.285,,,,,,,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,
498,20191027053021.348,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,20191027053021.379,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
500,20191027053021.410,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
501,20191027053021.426,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
502,20191027053021.442,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,20191027053021.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
504,20191027053021.520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311305.0,-255075.0,-222980.0
505,20191027053021.551,,,,,,,,,,,,,D09,,,C04,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
506,20191027053021.582,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,20191027053021.614,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,20191027053021.629,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
509,20191027053021.645,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,
510,20191027053021.676,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,20191027053021.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308819.0,-251121.0,-207080.0
512,20191027053021.723,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,20191027053021.739,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
514,20191027053021.770,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,20191027053021.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308800.0,-231286.0,-202480.0
516,20191027053021.848,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,20191027053021.864,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
518,20191027053021.895,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
